id	image	image_src	image_legende	nom_fr	nom_latin	region	systeme	fonction	rapports	notes_cliniques	sources	importance
nerf_glossopharyngien_ix	nerf_glossopharyngien_ix.svg	libre	Nerf glosso-pharyngien et rameaux	Nerf glosso-pharyngien (IX)	Nervus glossopharyngeus	Cavité crânienne	Système nerveux	Neuvième nerf crânien, mixte. Sensitif : sensibilité générale et gustative du tiers postérieur de la langue, sensibilité de l'oropharynx, du voile, de la tonsille, de la trompe auditive et de la caisse du tympan (nerf tympanique de Jacobson), et surtout du sinus et du glomus carotidiens (baro- et chémorécepteurs). Moteur : un seul muscle, le stylo-pharyngien. Parasympathique : sécrétion de la glande parotide (nerf tympanique puis petit nerf pétreux, relais dans le ganglion otique).	Émerge du sillon rétro-olivaire, quitte le crâne par le foramen jugulaire (partie antérieure, avec le X et le XI), passe entre les artères carotides interne et externe, contourne le muscle stylo-pharyngien et gagne la base de langue.	Névralgie du glosso-pharyngien : douleurs fulgurantes de la base de langue, de l'amygdale et de l'oreille, déclenchées par la déglutition, parfois avec syncope (voie vago-carotidienne). Abolition du réflexe nauséeux (afférence IX, efférence X). Syndrome du foramen jugulaire (de Vernet : IX, X, XI). Massage du sinus carotidien (bradycardie réflexe, prudence).	https://fr.wikipedia.org/wiki/Nerf_glosso-pharyngien	3
nerf_vague_x	nerf_vague_x.jpg	libre	Nerf vague, trajet et distribution	Nerf vague (X)	Nervus vagus	Cavité crânienne	Système nerveux	Dixième nerf crânien, mixte, au territoire le plus étendu. Moteur : muscles du voile (sauf tenseur), du pharynx (via le plexus pharyngien) et tous les muscles du larynx (nerfs laryngés supérieur et récurrent). Sensitif : muqueuse du laryngopharynx et du larynx, méninges de la fosse postérieure, une partie du conduit auditif externe (rameau auriculaire d'Arnold). Parasympathique : cœur (ralentissement), bronches, tube digestif jusqu'à l'angle colique gauche, sécrétions.	Émerge du sillon rétro-olivaire, sort par le foramen jugulaire, descend dans la gaine carotidienne entre l'artère carotide et la veine jugulaire interne. Ses ganglions supérieur (jugulaire) et inférieur (plexiforme) sont à la base du crâne. Dans le cou il donne les nerfs cardiaques et laryngés.	Paralysie récurrentielle (dysphonie, fausses routes ; le récurrent gauche est vulnérable dans le médiastin : cancer bronchique, adénopathie, chirurgie). Le réflexe vagal (bradycardie, hypotension, malaise) lors des manipulations pharyngées, oculaires ou de l'oreille. Stimulation du nerf vague (épilepsie pharmaco-résistante, dépression). Une paralysie du voile et du pharynx dévie la luette vers le côté sain (signe du rideau de Vernet).	https://fr.wikipedia.org/wiki/Nerf_vague	4
nerf_accessoire_xi	nerf_accessoire_xi.jpg	libre	Nerf accessoire et ses racines (Gray, 1918)	Nerf accessoire (XI)	Nervus accessorius	Cavité crânienne	Système nerveux	Onzième nerf crânien, moteur. Sa racine spinale, issue des cornes antérieures de la moelle cervicale (C1 à C5-C6), remonte par le foramen magnum, s'unit brièvement à la racine crânienne (qui rejoint en fait le X), traverse le foramen jugulaire, puis se sépare pour innerver le muscle sterno-cléido-mastoïdien et le muscle trapèze. La racine crânienne, via le X, participe à la motricité du voile et du larynx.	Dans le cou, il traverse ou contourne le sterno-cléido-mastoïdien, puis traverse en diagonale le triangle postérieur du cou (très superficiel, entre les fascias) pour gagner la face profonde du trapèze. Il y est accompagné de rameaux proprioceptifs du plexus cervical.	"Lésion très fréquente lors des biopsies ganglionnaires et des curages du triangle postérieur du cou (zone dangereuse) : chute de l'épaule, décollement et bascule de la scapula, limitation de l'abduction du bras au-delà de l'horizontale, douleur (""shoulder syndrome""). Repérage systématique en chirurgie cervicale. Amyotrophie du sterno-cléido-mastoïdien et du trapèze à l'inspection."	https://fr.wikipedia.org/wiki/Nerf_accessoire	3
nerf_hypoglosse_xii	nerf_hypoglosse_xii.svg	libre	Nerf hypoglosse, trajet cervical	Nerf hypoglosse (XII)	Nervus hypoglossus	Cavité crânienne	Système nerveux	Douzième nerf crânien, purement moteur : il innerve tous les muscles de la langue (intrinsèques ; extrinsèques génio-glosse, hyo-glosse, stylo-glosse) sauf le palato-glosse (innervé par le X). Il assure la mobilité de la langue pour la mastication, la déglutition et l'articulation.	Émerge du sillon pré-olivaire par plusieurs filets, quitte le crâne par le canal de l'hypoglosse, descend entre les artères carotide interne et jugulaire interne, décrit une courbe autour de l'artère occipitale et croise en superficie les artères carotide externe puis linguale, au-dessus de la grande corne de l'os hyoïde, avant de gagner la langue sur le muscle hyo-glosse. Il lui est annexé (fibres de C1) la racine supérieure de l'anse cervicale et les nerfs des muscles thyro- et génio-hyoïdien.	Paralysie unilatérale : à la protraction, la langue dévie vers le côté atteint (le génio-glosse sain pousse) ; atrophie et fasciculations de l'hémilangue si atteinte du motoneurone. Lésion lors de la chirurgie carotidienne, de la submandibulectomie, par une tumeur de la base du crâne ou une dissection carotidienne. Syndrome de l'espace rétro-pharyngé (Collet-Sicard : IX, X, XI, XII).	https://fr.wikipedia.org/wiki/Nerf_hypoglosse	3
artere_carotide_commune	artere_carotide_commune.svg	libre	Artères carotides et leurs branches (Gray, 1918)	Artère carotide commune	Arteria carotis communis	Cou	Système vasculaire	Principal axe artériel de la tête et du cou. La carotide commune droite naît du tronc brachio-céphalique, la gauche directement de la crosse de l'aorte. Elle monte dans la gaine carotidienne sans donner de branche collatérale et se divise, en regard du bord supérieur du cartilage thyroïde (C3-C4), en artères carotides interne et externe.	Dans la gaine carotidienne : veine jugulaire interne en dehors, nerf vague en arrière entre les deux. En avant, croisée par le muscle omo-hyoïdien (C6) et le sterno-cléido-mastoïdien. En dedans : axe viscéral (larynx, trachée, thyroïde, pharynx, œsophage). En arrière : tubercule carotidien de C6 (de Chassaignac), plan prévertébral et chaîne sympathique.	Palpation et auscultation dans le triangle carotidien (jamais des deux côtés à la fois). Compression au tubercule carotidien de C6 en cas d'hémorragie. Le bulbe carotidien (dilatation à la bifurcation) contient le baro-récepteur et est le siège de prédilection de l'athérome. Ponction accidentelle lors du cathétérisme jugulaire interne (repère : triangle des chefs du sterno-cléido-mastoïdien).	https://fr.wikipedia.org/wiki/Artère_carotide_commune	4
artere_carotide_externe	artere_carotide_externe.jpg	libre	Artère carotide externe et ses branches	Artère carotide externe	Arteria carotis externa	Cou	Système vasculaire	Artère de la face, du cou et de la dure-mère (sauf l'orbite). Née de la bifurcation carotidienne, d'abord en dedans puis en dehors de la carotide interne, elle monte dans la loge parotidienne où elle se termine en deux branches : artères temporale superficielle et maxillaire. Elle donne six collatérales : thyroïdienne supérieure, linguale, faciale (en avant), pharyngienne ascendante (en dedans), occipitale et auriculaire postérieure (en arrière).	Traverse le rideau stylien (en dedans des muscles styloïdiens) puis pénètre la parotide où elle est le plan le plus profond (sous la veine rétro-mandibulaire et le nerf facial). Elle est séparée de la carotide interne, en haut, par les muscles stylo-glosse et stylo-pharyngien et le nerf glosso-pharyngien.	Ligature possible sans risque majeur (riches anastomoses et suppléance controlatérale), au-dessus de l'artère thyroïdienne supérieure. Embolisation de ses branches pour les épistaxis graves (artère sphéno-palatine), les tumeurs très vascularisées (paragangliome, fibrome nasopharyngien, méningiome) et les traumatismes. Le pouls temporal superficiel est un prolongement palpable.	https://fr.wikipedia.org/wiki/Artère_carotide_externe	4
artere_thyroidienne_superieure	artere_thyroidienne_superieure.jpg	libre	Branches de la carotide externe (Gray, 1918)	Artère thyroïdienne supérieure	Arteria thyroidea superior	Cou	Système vasculaire	Première branche antérieure de la carotide externe (parfois de la bifurcation). Elle descend vers le pôle supérieur du lobe thyroïdien qu'elle vascularise, et donne l'artère laryngée supérieure (qui perfore la membrane thyro-hyoïdienne avec la branche interne du nerf laryngé supérieur) et un rameau crico-thyroïdien.	Son trajet vers le pôle supérieur thyroïdien est en rapport étroit avec la branche externe du nerf laryngé supérieur (moteur du crico-thyroïdien) : la ligature doit se faire au ras de la glande, branche par branche, pour épargner le nerf.	Repère et enjeu du temps supérieur de la thyroïdectomie. Son artère laryngée supérieure est le pédicule d'une laryngectomie partielle. Palpable au pouls quand elle est très développée (goitre hyperfonctionnel : thrill et souffle de la maladie de Basedow).	https://fr.wikipedia.org/wiki/Artère_thyroïdienne_supérieure	2
artere_linguale	artere_linguale.jpg	libre	Artère linguale et région sublinguale (Gray, 1918)	Artère linguale	Arteria lingualis	Cou	Système vasculaire	Deuxième branche antérieure de la carotide externe, principale artère de la langue et du plancher buccal. Elle décrit une boucle au-dessus de la grande corne de l'os hyoïde, passe en profondeur du muscle hyo-glosse, et se termine en artère profonde de la langue (ranine) ; elle donne l'artère sublinguale et des rameaux dorsaux de la langue.	Le triangle de Pirogov (ou de Béclard), limité par le tendon intermédiaire du digastrique, le bord postérieur du mylo-hyoïdien et le nerf hypoglosse, marque le lieu où l'on aborde l'artère à travers le hyo-glosse. Rapport-piège : l'artère est PROFONDE au hyo-glosse alors que le nerf hypoglosse est SUPERFICIEL.	Ligature de l'artère linguale dans les hémorragies de la langue et comme temps préalable de la glossectomie. L'artère profonde de la langue (visible par transparence à la face inférieure) est le siège de plaies lors des morsures et des piercings. Pédicule des lambeaux de langue.	https://fr.wikipedia.org/wiki/Artère_linguale	2
artere_faciale	artere_faciale.jpg	libre	Artère faciale et artères de la face (Gray, 1918)	Artère faciale	Arteria facialis	Face	Système vasculaire	Troisième branche antérieure de la carotide externe, principale artère de la face. Après un trajet cervical où elle contourne la glande submandibulaire et donne l'artère palatine ascendante et l'artère de l'amygdale, elle contourne le bord de la mandibule au bord antérieur du masséter (pouls facial palpable), puis monte en diagonale vers l'angle médial de l'œil (artère angulaire), donnant les artères labiales inférieure et supérieure et l'artère latérale du nez.	Très flexueuse (réserve de longueur pour la mimique). L'artère angulaire s'anastomose avec l'artère dorsale du nez, branche de l'ophtalmique : anastomose carotide externe - carotide interne, et voie possible d'embolie rétrograde vers l'artère centrale de la rétine lors des injections de comblement (nécrose cutanée, cécité).	"Pouls facial au bord antérieur du masséter (évaluation de la perfusion en réanimation, du choc). Compression digitale des artères labiales pour les plaies de la lèvre (elles cheminent au bord libre). Pédicule de nombreux lambeaux (naso-génien, FAMM). Le ""triangle de danger"" de la face (drainage veineux vers le sinus caverneux, sans valve) contre-indique de percer un furoncle."	https://fr.wikipedia.org/wiki/Artère_faciale	4
artere_occipitale	artere_occipitale.jpg	libre	Artère occipitale, région nuchale (Gray, 1918)	Artère occipitale	Arteria occipitalis	Cou	Système vasculaire	Branche postérieure de la carotide externe. Elle se dirige en arrière, croisée par le ventre postérieur du digastrique, chemine dans une gouttière du temporal, traverse les muscles de la nuque et se distribue en éventail au cuir chevelu occipital, accompagnée du nerf grand occipital (le nerf en dedans, l'artère en dehors). Elle donne des rameaux méningés et un rameau descendant qui s'anastomose avec l'artère vertébrale.	À son origine, elle croise en superficie les nerfs hypoglosse (XII) et accessoire (XI) et la carotide interne. Dans la nuque, elle est un repère du triangle sub-occipital.	Pédicule du lambeau de scalp occipital et des pontages extra-intracrâniens occipito-cérébelleux (occipitale vers cérébelleuse postéro-inférieure, PICA). Anastomose de suppléance en cas d'occlusion de l'artère vertébrale. Site d'infiltration du nerf grand occipital (à repérer en dehors de l'artère).	https://fr.wikipedia.org/wiki/Artère_occipitale	2
artere_temporale_superficielle	artere_temporale_superficielle.jpg	libre	Artère temporale superficielle (Gray, 1918)	Artère temporale superficielle	Arteria temporalis superficialis	Face	Système vasculaire	Branche terminale la plus grêle de la carotide externe, prolongeant sa direction. Elle naît dans la parotide, monte en avant du tragus (pouls temporal palpable), croise l'arcade zygomatique et se divise en rameaux frontal et pariétal qui vascularisent le cuir chevelu antéro-latéral. Elle donne l'artère transverse de la face et l'artère zygomatico-orbitaire.	Accompagnée du nerf auriculo-temporal (V3, en arrière d'elle) et de la veine temporale superficielle. Au-dessus de l'arcade zygomatique, elle est sous-cutanée, palpable et visible chez le sujet âgé.	Site de la biopsie de l'artère temporale dans l'artérite à cellules géantes (maladie de Horton : céphalée temporale, artère indurée non pulsatile, claudication de la mâchoire, risque de cécité, VS élevée, corticothérapie en urgence avant confirmation). Pédicule du lambeau temporo-pariétal (fascia) et des pontages extra-intracrâniens (temporale superficielle vers cérébrale moyenne). Repère du pouls chez l'enfant.	https://fr.wikipedia.org/wiki/Artère_temporale_superficielle	4
